/home/rlsa/abl/RLABL1/scripts/multi_train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model multi_23_1M_0602 --save-interval 50 --frames 1000000 --StateNN multi_23_1M_0602_NN

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='multi_23_1M_0602', seed=1, log_interval=1, save_interval=50, procs=1, frames=1000000, StateNN='multi_23_1M_0602_NN', epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

Optimizer loaded

U 76 | F 019456 | FPS 0090 | D 213 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.049'] | value_loss ['None', 'None', '0.013']| State_NN_loss 0.044071
U 77 | F 019712 | FPS 0100 | D 215 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.003'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025909
U 78 | F 019968 | FPS 0095 | D 218 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.001'] | value_loss ['None', 'None', '0.008']| State_NN_loss 0.035771
U 79 | F 020224 | FPS 0087 | D 221 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.044'] | value_loss ['None', 'None', '0.019']| State_NN_loss 0.043119
U 80 | F 020480 | FPS 0090 | D 224 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.048'] | value_loss ['None', 'None', '0.021']| State_NN_loss 0.043129
U 81 | F 020736 | FPS 0086 | D 227 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.133'] | value_loss ['None', 'None', '0.044']| State_NN_loss 0.090360
U 82 | F 020992 | FPS 0088 | D 230 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.043'] | value_loss ['None', 'None', '0.023']| State_NN_loss 0.045882
U 83 | F 021248 | FPS 0094 | D 232 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.006'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025645
U 84 | F 021504 | FPS 0100 | D 235 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '0.001'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025850
U 85 | F 021760 | FPS 0101 | D 238 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.006'] | value_loss ['None', 'None', '0.000']| State_NN_loss 0.025670
