D:\Code\lamda1_serve\RLABL\scripts\multi_train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model multi_1M --save-interval 10 --frames 1000000

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='multi_1M', seed=1, log_interval=1, save_interval=10, procs=1, frames=1000000, epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

Optimizer loaded

U 56 | F 014336 | FPS 0032 | D 399 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-0.022', '-0.889', '-0.028'] | value_loss ['0.245', '0.299', '0.000'] 
U 57 | F 014592 | FPS 0036 | D 406 | Reward:米考mM 2.50 2.50 0.00 5.00 | policy_loss ['-0.762', '0.197', '0.078'] | value_loss ['0.734', '0.048', '0.016'] 
U 58 | F 014848 | FPS 0032 | D 414 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-1.443', '-0.053', '-0.031'] | value_loss ['1.566', '0.001', '0.000'] 
U 59 | F 015104 | FPS 0032 | D 422 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-1.715', '-0.068', '-0.025'] | value_loss ['2.407', '0.001', '0.000'] 
U 60 | F 015360 | FPS 0032 | D 430 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.038', '-0.017', '-0.024'] | value_loss ['0.023', '0.001', '0.000'] 
Status saved
U 61 | F 015616 | FPS 0032 | D 438 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-1.140', '0.021', '-0.016'] | value_loss ['0.918', '0.001', '0.000'] 
U 62 | F 015872 | FPS 0034 | D 445 | Reward:米考mM 2.50 0.50 2.00 3.00 | policy_loss ['0.196', '0.532', 'None'] | value_loss ['0.202', '0.628', 'None'] 
U 63 | F 016128 | FPS 0034 | D 453 | Reward:米考mM 1.33 0.94 0.00 2.00 | policy_loss ['0.410', '1.069', 'None'] | value_loss ['0.223', '1.756', 'None'] 
U 64 | F 016384 | FPS 0032 | D 461 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.194', '-0.310', '-0.012'] | value_loss ['0.080', '0.082', '0.000'] 
U 65 | F 016640 | FPS 0032 | D 469 | Reward:米考mM 5.50 0.50 5.00 6.00 | policy_loss ['-0.329', '-0.033', '0.013'] | value_loss ['0.191', '0.046', '0.016'] 
U 66 | F 016896 | FPS 0034 | D 477 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.149', '0.298', 'None'] | value_loss ['0.006', '0.059', 'None'] 
U 67 | F 017152 | FPS 0031 | D 485 | Reward:米考mM 4.79 1.79 3.00 6.58 | policy_loss ['0.106', '0.105', '-0.110'] | value_loss ['0.188', '0.089', '0.006'] 
U 68 | F 017408 | FPS 0034 | D 492 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.105', '0.239', 'None'] | value_loss ['0.055', '0.050', 'None'] 
U 69 | F 017664 | FPS 0034 | D 500 | Reward:米考mM 2.50 0.50 2.00 3.00 | policy_loss ['0.263', '0.307', 'None'] | value_loss ['0.043', '0.162', 'None'] 
U 70 | F 017920 | FPS 0032 | D 508 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.044', '-0.748', '-0.015'] | value_loss ['0.037', '0.255', '0.000'] 
Status saved
U 71 | F 018176 | FPS 0032 | D 516 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-0.209', '-0.776', '-0.018'] | value_loss ['0.125', '0.319', '0.000'] 
U 72 | F 018432 | FPS 0038 | D 523 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.705', 'None', 'None'] | value_loss ['0.881', 'None', 'None'] 
